Tick,Step,DateTime,ActiveCapability,ActualTravelTime,Bearing,BrakingActivated,CarRadiusToStartPosition,CurrentlyCarDriving,DistanceStartGoal,ExpectedTravelTime,Gender,GoalX,GoalY,HasBike,HasCar,Mass,PerceptionInMeter,PreferredSpeed,PrefersBike,PrefersCar,RouteLength,RouteMainModalActualTravelTime,RouteMainModality,RouteMainModalRouteLength,RouteModalities,RouteModalityCount,StableId,StartX,StartY,StoreTickResult,UsesBikeAndRide,UsesOwnBikeOutside,UsesOwnCar,X,Y,ID
3601,3601,2023-06-29T01:00:01.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.992175811107183,53.553727634946995,6261758e-a183-4e9c-99f9-3c939fa13ab3
3602,3602,2023-06-29T01:00:02.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.99216062220824,53.55373616989209,6261758e-a183-4e9c-99f9-3c939fa13ab3
3603,3603,2023-06-29T01:00:03.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.992145433303168,53.553744704835246,6261758e-a183-4e9c-99f9-3c939fa13ab3
3604,3604,2023-06-29T01:00:04.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.99213024439197,53.55375323977646,6261758e-a183-4e9c-99f9-3c939fa13ab3
3605,3605,2023-06-29T01:00:05.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.992115055474644,53.55376177471578,6261758e-a183-4e9c-99f9-3c939fa13ab3
3606,3606,2023-06-29T01:00:06.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.99209986655119,53.55377030965316,6261758e-a183-4e9c-99f9-3c939fa13ab3
3607,3607,2023-06-29T01:00:07.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.992084677621609,53.553778844588614,6261758e-a183-4e9c-99f9-3c939fa13ab3
3608,3608,2023-06-29T01:00:08.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.9920694886859,53.553787379522156,6261758e-a183-4e9c-99f9-3c939fa13ab3
3609,3609,2023-06-29T01:00:09.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.992054299744064,53.55379591445377,6261758e-a183-4e9c-99f9-3c939fa13ab3
3610,3610,2023-06-29T01:00:10.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.992039110796101,53.55380444938345,6261758e-a183-4e9c-99f9-3c939fa13ab3
3611,3611,2023-06-29T01:00:11.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.99202392184201,53.55381298431121,6261758e-a183-4e9c-99f9-3c939fa13ab3
3612,3612,2023-06-29T01:00:12.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.992008732881791,53.55382151923705,6261758e-a183-4e9c-99f9-3c939fa13ab3
3613,3613,2023-06-29T01:00:13.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.991993543915447,53.55383005416096,6261758e-a183-4e9c-99f9-3c939fa13ab3
3614,3614,2023-06-29T01:00:14.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.991978354942972,53.55383858908295,6261758e-a183-4e9c-99f9-3c939fa13ab3
3615,3615,2023-06-29T01:00:15.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.991963165964373,53.55384712400302,6261758e-a183-4e9c-99f9-3c939fa13ab3
3616,3616,2023-06-29T01:00:16.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.991947976979644,53.55385565892115,6261758e-a183-4e9c-99f9-3c939fa13ab3
3617,3617,2023-06-29T01:00:17.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.991932495717782,53.553864358217744,6261758e-a183-4e9c-99f9-3c939fa13ab3
3618,3618,2023-06-29T01:00:18.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.991917260153421,53.553872863789735,6261758e-a183-4e9c-99f9-3c939fa13ab3
3619,3619,2023-06-29T01:00:19.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.991902024582938,53.55388136935981,6261758e-a183-4e9c-99f9-3c939fa13ab3
3620,3620,2023-06-29T01:00:20.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.99188678900633,53.553889874927926,6261758e-a183-4e9c-99f9-3c939fa13ab3
3621,3621,2023-06-29T01:00:21.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.991871553423596,53.55389838049412,6261758e-a183-4e9c-99f9-3c939fa13ab3
3622,3622,2023-06-29T01:00:22.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.991856317834738,53.55390688605837,6261758e-a183-4e9c-99f9-3c939fa13ab3
3623,3623,2023-06-29T01:00:23.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.991841082239754,53.55391539162068,6261758e-a183-4e9c-99f9-3c939fa13ab3
3624,3624,2023-06-29T01:00:24.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.991825846638644,53.55392389718106,6261758e-a183-4e9c-99f9-3c939fa13ab3
3625,3625,2023-06-29T01:00:25.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.991814701510899,53.553930467376844,6261758e-a183-4e9c-99f9-3c939fa13ab3
3626,3626,2023-06-29T01:00:26.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.991799848951036,53.55393920877002,6261758e-a183-4e9c-99f9-3c939fa13ab3
3627,3627,2023-06-29T01:00:27.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.991784996385032,53.553947950161366,6261758e-a183-4e9c-99f9-3c939fa13ab3
3628,3628,2023-06-29T01:00:28.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.991770143812897,53.55395669155086,6261758e-a183-4e9c-99f9-3c939fa13ab3
3629,3629,2023-06-29T01:00:29.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.991755291234622,53.55396543293851,6261758e-a183-4e9c-99f9-3c939fa13ab3
3630,3630,2023-06-29T01:00:30.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.99174043865021,53.55397417432434,6261758e-a183-4e9c-99f9-3c939fa13ab3
3631,3631,2023-06-29T01:00:31.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.991725586059662,53.55398291570832,6261758e-a183-4e9c-99f9-3c939fa13ab3
3632,3632,2023-06-29T01:00:32.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.991710733462977,53.55399165709045,6261758e-a183-4e9c-99f9-3c939fa13ab3
3633,3633,2023-06-29T01:00:33.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.991695880860158,53.554000398470755,6261758e-a183-4e9c-99f9-3c939fa13ab3
3634,3634,2023-06-29T01:00:34.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.991681028251199,53.55400913984921,6261758e-a183-4e9c-99f9-3c939fa13ab3
3635,3635,2023-06-29T01:00:35.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.991666175636105,53.55401788122583,6261758e-a183-4e9c-99f9-3c939fa13ab3
3636,3636,2023-06-29T01:00:36.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.991651323014873,53.5540266226006,6261758e-a183-4e9c-99f9-3c939fa13ab3
3637,3637,2023-06-29T01:00:37.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.991636470387505,53.55403536397355,6261758e-a183-4e9c-99f9-3c939fa13ab3
3638,3638,2023-06-29T01:00:38.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.991621617754,53.554044105344644,6261758e-a183-4e9c-99f9-3c939fa13ab3
3639,3639,2023-06-29T01:00:39.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.991606765114357,53.554052846713915,6261758e-a183-4e9c-99f9-3c939fa13ab3
3640,3640,2023-06-29T01:00:40.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.991591912468579,53.55406158808132,6261758e-a183-4e9c-99f9-3c939fa13ab3
3641,3641,2023-06-29T01:00:41.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.991577059816663,53.55407032944691,6261758e-a183-4e9c-99f9-3c939fa13ab3
3642,3642,2023-06-29T01:00:42.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.991562207158612,53.554079070810644,6261758e-a183-4e9c-99f9-3c939fa13ab3
3643,3643,2023-06-29T01:00:43.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.991547354494422,53.55408781217254,6261758e-a183-4e9c-99f9-3c939fa13ab3
3644,3644,2023-06-29T01:00:44.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.991532501824096,53.5540965535326,6261758e-a183-4e9c-99f9-3c939fa13ab3
3645,3645,2023-06-29T01:00:45.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.991517649147633,53.554105294890824,6261758e-a183-4e9c-99f9-3c939fa13ab3
3646,3646,2023-06-29T01:00:46.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.991502796465037,53.55411403624719,6261758e-a183-4e9c-99f9-3c939fa13ab3
3647,3647,2023-06-29T01:00:47.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.9914879437763,53.55412277760174,6261758e-a183-4e9c-99f9-3c939fa13ab3
3648,3648,2023-06-29T01:00:48.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.991473091081428,53.55413151895444,6261758e-a183-4e9c-99f9-3c939fa13ab3
3649,3649,2023-06-29T01:00:49.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.991458238380417,53.55414026030531,6261758e-a183-4e9c-99f9-3c939fa13ab3
3650,3650,2023-06-29T01:00:50.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.991443385673271,53.55414900165433,6261758e-a183-4e9c-99f9-3c939fa13ab3
3651,3651,2023-06-29T01:00:51.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.991428532959988,53.55415774300151,6261758e-a183-4e9c-99f9-3c939fa13ab3
3652,3652,2023-06-29T01:00:52.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.99141368024057,53.55416648434685,6261758e-a183-4e9c-99f9-3c939fa13ab3
3653,3653,2023-06-29T01:00:53.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.991398827515013,53.554175225690344,6261758e-a183-4e9c-99f9-3c939fa13ab3
3654,3654,2023-06-29T01:00:54.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.991383974783318,53.554183967031996,6261758e-a183-4e9c-99f9-3c939fa13ab3
3655,3655,2023-06-29T01:00:55.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.991369122045487,53.554192708371836,6261758e-a183-4e9c-99f9-3c939fa13ab3
3656,3656,2023-06-29T01:00:56.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.991354269301521,53.5542014497098,6261758e-a183-4e9c-99f9-3c939fa13ab3
3657,3657,2023-06-29T01:00:57.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.991339416551417,53.554210191045954,6261758e-a183-4e9c-99f9-3c939fa13ab3
3658,3658,2023-06-29T01:00:58.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.991324563795176,53.554218932380245,6261758e-a183-4e9c-99f9-3c939fa13ab3
3659,3659,2023-06-29T01:00:59.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.9913097110328,53.55422767371271,6261758e-a183-4e9c-99f9-3c939fa13ab3
3660,3660,2023-06-29T01:01:00.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.991294858264284,53.55423641504333,6261758e-a183-4e9c-99f9-3c939fa13ab3
3661,3661,2023-06-29T01:01:01.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.991280005489633,53.55424515637211,6261758e-a183-4e9c-99f9-3c939fa13ab3
3662,3662,2023-06-29T01:01:02.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.991265152708845,53.554253897699056,6261758e-a183-4e9c-99f9-3c939fa13ab3
3663,3663,2023-06-29T01:01:03.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.991250299921921,53.55426263902416,6261758e-a183-4e9c-99f9-3c939fa13ab3
3664,3664,2023-06-29T01:01:04.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.99123544712886,53.55427138034741,6261758e-a183-4e9c-99f9-3c939fa13ab3
3665,3665,2023-06-29T01:01:05.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.991220594329661,53.55428012166884,6261758e-a183-4e9c-99f9-3c939fa13ab3
3666,3666,2023-06-29T01:01:06.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.991204249396015,53.554288315020685,6261758e-a183-4e9c-99f9-3c939fa13ab3
3667,3667,2023-06-29T01:01:07.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.99118736760937,53.55429564218414,6261758e-a183-4e9c-99f9-3c939fa13ab3
3668,3668,2023-06-29T01:01:08.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.99117048581688,53.55430296934521,6261758e-a183-4e9c-99f9-3c939fa13ab3
3669,3669,2023-06-29T01:01:09.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.991153604018542,53.55431029650391,6261758e-a183-4e9c-99f9-3c939fa13ab3
3670,3670,2023-06-29T01:01:10.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.991136722214357,53.55431762366022,6261758e-a183-4e9c-99f9-3c939fa13ab3
3671,3671,2023-06-29T01:01:11.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.991119840404325,53.55432495081416,6261758e-a183-4e9c-99f9-3c939fa13ab3
3672,3672,2023-06-29T01:01:12.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.991098140791374,53.55433435740696,6261758e-a183-4e9c-99f9-3c939fa13ab3
3673,3673,2023-06-29T01:01:13.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.99108026794513,53.5543408019416,6261758e-a183-4e9c-99f9-3c939fa13ab3
3674,3674,2023-06-29T01:01:14.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.991062395093438,53.554347246473554,6261758e-a183-4e9c-99f9-3c939fa13ab3
3675,3675,2023-06-29T01:01:15.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.991041106208808,53.55435407519463,6261758e-a183-4e9c-99f9-3c939fa13ab3
3676,3676,2023-06-29T01:01:16.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.991022522415422,53.55435976599593,6261758e-a183-4e9c-99f9-3c939fa13ab3
3677,3677,2023-06-29T01:01:17.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.991003938617038,53.55436545679435,6261758e-a183-4e9c-99f9-3c939fa13ab3
3678,3678,2023-06-29T01:01:18.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.990985354813652,53.554371147589904,6261758e-a183-4e9c-99f9-3c939fa13ab3
3679,3679,2023-06-29T01:01:19.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.990966771005269,53.55437683838255,6261758e-a183-4e9c-99f9-3c939fa13ab3
3680,3680,2023-06-29T01:01:20.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.990948187191888,53.55438252917233,6261758e-a183-4e9c-99f9-3c939fa13ab3
3681,3681,2023-06-29T01:01:21.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.99093235783232,53.554387376610656,6261758e-a183-4e9c-99f9-3c939fa13ab3
3682,3682,2023-06-29T01:01:22.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.99091377418191,53.55439306759359,6261758e-a183-4e9c-99f9-3c939fa13ab3
3683,3683,2023-06-29T01:01:23.0000000,Walking,0,0,False,0,False,393.1475423633384,301,Male,9.9872097,53.5556541,1,0,80,0,1.3826155018458763,1,0.1,415,0,Walking,415,Walking,1,2,9.992191,53.5537191,False,0,1,0,9.990895190526501,53.55439875857363,6261758e-a183-4e9c-99f9-3c939fa13ab3
